geometry,geometry_index,sequence_index,base_seed,independent_unit,truth_provenance,truth_seed,nominal_bearing_noise_provenance,nominal_bearing_noise_seed,transport_loss_uniform_provenance,transport_loss_uniform_seed,transport_delay_uniform_provenance,transport_delay_uniform_seed,outlier_mask_uniform_provenance,outlier_mask_uniform_seed,outlier_direction_provenance,outlier_direction_seed
informative,0,67,20260912,whole_base_sequence,s7cd1:20260912:0:67:truth,17001610820807591675,s7cd1:20260912:0:67:nominal_bearing_noise,4487071351990404440,s7cd1:20260912:0:67:transport_loss_uniform,13897728039492600276,s7cd1:20260912:0:67:transport_delay_uniform,5297051690940487102,s7cd1:20260912:0:67:outlier_mask_uniform,13365671052951395329,s7cd1:20260912:0:67:outlier_direction,10028532102139103105
informative,0,68,20260912,whole_base_sequence,s7cd1:20260912:0:68:truth,16878941182177796821,s7cd1:20260912:0:68:nominal_bearing_noise,4010417166151893750,s7cd1:20260912:0:68:transport_loss_uniform,1948149700119454041,s7cd1:20260912:0:68:transport_delay_uniform,16693253207671589342,s7cd1:20260912:0:68:outlier_mask_uniform,4534468176944896795,s7cd1:20260912:0:68:outlier_direction,9339546066908896150
informative,0,69,20260912,whole_base_sequence,s7cd1:20260912:0:69:truth,1724508465825384521,s7cd1:20260912:0:69:nominal_bearing_noise,6856448172560787127,s7cd1:20260912:0:69:transport_loss_uniform,9514815815483347131,s7cd1:20260912:0:69:transport_delay_uniform,3742716907286942043,s7cd1:20260912:0:69:outlier_mask_uniform,3154076309992092802,s7cd1:20260912:0:69:outlier_direction,9827333901577862081
informative,0,70,20260912,whole_base_sequence,s7cd1:20260912:0:70:truth,14220710032006209531,s7cd1:20260912:0:70:nominal_bearing_noise,6072078178215645972,s7cd1:20260912:0:70:transport_loss_uniform,5468175754089048753,s7cd1:20260912:0:70:transport_delay_uniform,7858047802387005041,s7cd1:20260912:0:70:outlier_mask_uniform,16626993432047724007,s7cd1:20260912:0:70:outlier_direction,10550027685937420265
informative,0,71,20260912,whole_base_sequence,s7cd1:20260912:0:71:truth,14579937308987645836,s7cd1:20260912:0:71:nominal_bearing_noise,3712893897374072154,s7cd1:20260912:0:71:transport_loss_uniform,2710001973114757819,s7cd1:20260912:0:71:transport_delay_uniform,6750387820061184217,s7cd1:20260912:0:71:outlier_mask_uniform,8962399588827196219,s7cd1:20260912:0:71:outlier_direction,11870606373674110661
informative,0,72,20260912,whole_base_sequence,s7cd1:20260912:0:72:truth,14345546749269667751,s7cd1:20260912:0:72:nominal_bearing_noise,4037150303809053574,s7cd1:20260912:0:72:transport_loss_uniform,11826223272824596315,s7cd1:20260912:0:72:transport_delay_uniform,6181533561729408780,s7cd1:20260912:0:72:outlier_mask_uniform,13641046928584953655,s7cd1:20260912:0:72:outlier_direction,6498809919092569000
informative,0,73,20260912,whole_base_sequence,s7cd1:20260912:0:73:truth,8673629612693959032,s7cd1:20260912:0:73:nominal_bearing_noise,5079260596194545069,s7cd1:20260912:0:73:transport_loss_uniform,12508669413817215307,s7cd1:20260912:0:73:transport_delay_uniform,8493228557864722132,s7cd1:20260912:0:73:outlier_mask_uniform,17446753167384082588,s7cd1:20260912:0:73:outlier_direction,10122696849091383632
informative,0,74,20260912,whole_base_sequence,s7cd1:20260912:0:74:truth,6536991002960962630,s7cd1:20260912:0:74:nominal_bearing_noise,18071130040845821842,s7cd1:20260912:0:74:transport_loss_uniform,2820950944615300374,s7cd1:20260912:0:74:transport_delay_uniform,10743842647776091777,s7cd1:20260912:0:74:outlier_mask_uniform,15815268077253290314,s7cd1:20260912:0:74:outlier_direction,16293116185976701489
informative,0,75,20260912,whole_base_sequence,s7cd1:20260912:0:75:truth,6002830150774043955,s7cd1:20260912:0:75:nominal_bearing_noise,2968316728433840727,s7cd1:20260912:0:75:transport_loss_uniform,18436269545347807939,s7cd1:20260912:0:75:transport_delay_uniform,6737697420157311352,s7cd1:20260912:0:75:outlier_mask_uniform,8360719301372942870,s7cd1:20260912:0:75:outlier_direction,15555855564708342337
informative,0,76,20260912,whole_base_sequence,s7cd1:20260912:0:76:truth,7158075722002933383,s7cd1:20260912:0:76:nominal_bearing_noise,843352678430897977,s7cd1:20260912:0:76:transport_loss_uniform,10376741347328329728,s7cd1:20260912:0:76:transport_delay_uniform,5567343766573834911,s7cd1:20260912:0:76:outlier_mask_uniform,10404460031806450726,s7cd1:20260912:0:76:outlier_direction,1742766863243311142
informative,0,77,20260912,whole_base_sequence,s7cd1:20260912:0:77:truth,5738096000879417347,s7cd1:20260912:0:77:nominal_bearing_noise,9763284188936751740,s7cd1:20260912:0:77:transport_loss_uniform,2839890977664096366,s7cd1:20260912:0:77:transport_delay_uniform,11894529313525353023,s7cd1:20260912:0:77:outlier_mask_uniform,17709021254776683520,s7cd1:20260912:0:77:outlier_direction,4890583158742906976
informative,0,78,20260912,whole_base_sequence,s7cd1:20260912:0:78:truth,17205672464527644622,s7cd1:20260912:0:78:nominal_bearing_noise,14333615606967477733,s7cd1:20260912:0:78:transport_loss_uniform,8152819935948719566,s7cd1:20260912:0:78:transport_delay_uniform,1679835676956557820,s7cd1:20260912:0:78:outlier_mask_uniform,967003091112025641,s7cd1:20260912:0:78:outlier_direction,12010214256670955144
informative,0,79,20260912,whole_base_sequence,s7cd1:20260912:0:79:truth,9822095815678441993,s7cd1:20260912:0:79:nominal_bearing_noise,15803921853044496404,s7cd1:20260912:0:79:transport_loss_uniform,6197429162142707011,s7cd1:20260912:0:79:transport_delay_uniform,132070243769849056,s7cd1:20260912:0:79:outlier_mask_uniform,3543878982132480500,s7cd1:20260912:0:79:outlier_direction,11280462820804984845
informative,0,80,20260912,whole_base_sequence,s7cd1:20260912:0:80:truth,11645938541207022380,s7cd1:20260912:0:80:nominal_bearing_noise,5941427002277594141,s7cd1:20260912:0:80:transport_loss_uniform,1481634246855580376,s7cd1:20260912:0:80:transport_delay_uniform,12211906328383200350,s7cd1:20260912:0:80:outlier_mask_uniform,9991881510998752100,s7cd1:20260912:0:80:outlier_direction,3468444984828247194
informative,0,81,20260912,whole_base_sequence,s7cd1:20260912:0:81:truth,9795971065879132583,s7cd1:20260912:0:81:nominal_bearing_noise,4949239992300032935,s7cd1:20260912:0:81:transport_loss_uniform,12600515392008983543,s7cd1:20260912:0:81:transport_delay_uniform,2292978339433847230,s7cd1:20260912:0:81:outlier_mask_uniform,9837244235309014071,s7cd1:20260912:0:81:outlier_direction,3657075563035993374
informative,0,82,20260912,whole_base_sequence,s7cd1:20260912:0:82:truth,16307928173134645388,s7cd1:20260912:0:82:nominal_bearing_noise,14154192275078363877,s7cd1:20260912:0:82:transport_loss_uniform,3826498262549634019,s7cd1:20260912:0:82:transport_delay_uniform,17392708878412717701,s7cd1:20260912:0:82:outlier_mask_uniform,10295651498849356985,s7cd1:20260912:0:82:outlier_direction,9875950377172927180
informative,0,83,20260912,whole_base_sequence,s7cd1:20260912:0:83:truth,4841999625419638166,s7cd1:20260912:0:83:nominal_bearing_noise,17082049527607851185,s7cd1:20260912:0:83:transport_loss_uniform,17954509904382850386,s7cd1:20260912:0:83:transport_delay_uniform,16045975309506852147,s7cd1:20260912:0:83:outlier_mask_uniform,6046651128028817932,s7cd1:20260912:0:83:outlier_direction,7462221729645852394
informative,0,84,20260912,whole_base_sequence,s7cd1:20260912:0:84:truth,3376829580559654342,s7cd1:20260912:0:84:nominal_bearing_noise,12133533293041028377,s7cd1:20260912:0:84:transport_loss_uniform,13030118441290286414,s7cd1:20260912:0:84:transport_delay_uniform,14254540774185447681,s7cd1:20260912:0:84:outlier_mask_uniform,17405500073946778865,s7cd1:20260912:0:84:outlier_direction,4943793740692492275
informative,0,85,20260912,whole_base_sequence,s7cd1:20260912:0:85:truth,13586690893709215769,s7cd1:20260912:0:85:nominal_bearing_noise,8962430779213107130,s7cd1:20260912:0:85:transport_loss_uniform,7576526380343999272,s7cd1:20260912:0:85:transport_delay_uniform,12716519811245717833,s7cd1:20260912:0:85:outlier_mask_uniform,1352171165920896220,s7cd1:20260912:0:85:outlier_direction,7811886622916828516
informative,0,86,20260912,whole_base_sequence,s7cd1:20260912:0:86:truth,7740352561552198721,s7cd1:20260912:0:86:nominal_bearing_noise,14763979258211920587,s7cd1:20260912:0:86:transport_loss_uniform,9639022419839082480,s7cd1:20260912:0:86:transport_delay_uniform,298330521741088628,s7cd1:20260912:0:86:outlier_mask_uniform,14122007013699999876,s7cd1:20260912:0:86:outlier_direction,14031744316821197566
informative,0,87,20260912,whole_base_sequence,s7cd1:20260912:0:87:truth,27011965026099670,s7cd1:20260912:0:87:nominal_bearing_noise,12010938067246093525,s7cd1:20260912:0:87:transport_loss_uniform,15802752236794933475,s7cd1:20260912:0:87:transport_delay_uniform,9621805538832980697,s7cd1:20260912:0:87:outlier_mask_uniform,15383830762585148100,s7cd1:20260912:0:87:outlier_direction,12272916734686417335
informative,0,88,20260912,whole_base_sequence,s7cd1:20260912:0:88:truth,13411728186221532780,s7cd1:20260912:0:88:nominal_bearing_noise,1304222724828897856,s7cd1:20260912:0:88:transport_loss_uniform,11779063762367752869,s7cd1:20260912:0:88:transport_delay_uniform,18273606727103893724,s7cd1:20260912:0:88:outlier_mask_uniform,4107699559275667270,s7cd1:20260912:0:88:outlier_direction,1239289947234770394
informative,0,89,20260912,whole_base_sequence,s7cd1:20260912:0:89:truth,3561905956722954887,s7cd1:20260912:0:89:nominal_bearing_noise,8310496948058053726,s7cd1:20260912:0:89:transport_loss_uniform,2593407072243590145,s7cd1:20260912:0:89:transport_delay_uniform,13360460689658841629,s7cd1:20260912:0:89:outlier_mask_uniform,12806454796846986180,s7cd1:20260912:0:89:outlier_direction,6997128652378984957
informative,0,90,20260912,whole_base_sequence,s7cd1:20260912:0:90:truth,9573924207397789048,s7cd1:20260912:0:90:nominal_bearing_noise,13841984334653589364,s7cd1:20260912:0:90:transport_loss_uniform,6837309571080794440,s7cd1:20260912:0:90:transport_delay_uniform,12544619745639954147,s7cd1:20260912:0:90:outlier_mask_uniform,1081338677672996549,s7cd1:20260912:0:90:outlier_direction,11114406851053172499
informative,0,91,20260912,whole_base_sequence,s7cd1:20260912:0:91:truth,10811500829994496842,s7cd1:20260912:0:91:nominal_bearing_noise,18347091218910939411,s7cd1:20260912:0:91:transport_loss_uniform,5863790703418165807,s7cd1:20260912:0:91:transport_delay_uniform,8790522916663727310,s7cd1:20260912:0:91:outlier_mask_uniform,16248153708023121654,s7cd1:20260912:0:91:outlier_direction,2922094120407959337
informative,0,92,20260912,whole_base_sequence,s7cd1:20260912:0:92:truth,12975522314435503365,s7cd1:20260912:0:92:nominal_bearing_noise,8553102904955468663,s7cd1:20260912:0:92:transport_loss_uniform,7674569113774049043,s7cd1:20260912:0:92:transport_delay_uniform,7775833393340832716,s7cd1:20260912:0:92:outlier_mask_uniform,9900654982853043373,s7cd1:20260912:0:92:outlier_direction,13955154099938556443
informative,0,93,20260912,whole_base_sequence,s7cd1:20260912:0:93:truth,1214938767125224436,s7cd1:20260912:0:93:nominal_bearing_noise,8993314526701095014,s7cd1:20260912:0:93:transport_loss_uniform,5269261166660688529,s7cd1:20260912:0:93:transport_delay_uniform,14915713108708502869,s7cd1:20260912:0:93:outlier_mask_uniform,15293244172685995509,s7cd1:20260912:0:93:outlier_direction,15086118428450527990
informative,0,94,20260912,whole_base_sequence,s7cd1:20260912:0:94:truth,16030731891942136015,s7cd1:20260912:0:94:nominal_bearing_noise,10991418802753124610,s7cd1:20260912:0:94:transport_loss_uniform,15244656155905515073,s7cd1:20260912:0:94:transport_delay_uniform,15503992963189167036,s7cd1:20260912:0:94:outlier_mask_uniform,3542384277382610734,s7cd1:20260912:0:94:outlier_direction,16248813188070485747
informative,0,95,20260912,whole_base_sequence,s7cd1:20260912:0:95:truth,5452678792920536159,s7cd1:20260912:0:95:nominal_bearing_noise,1579222977110418959,s7cd1:20260912:0:95:transport_loss_uniform,15298920673765064592,s7cd1:20260912:0:95:transport_delay_uniform,16334870673283556625,s7cd1:20260912:0:95:outlier_mask_uniform,14533874849987438377,s7cd1:20260912:0:95:outlier_direction,4373700628902535875
informative,0,96,20260912,whole_base_sequence,s7cd1:20260912:0:96:truth,1852373727104809165,s7cd1:20260912:0:96:nominal_bearing_noise,5213535574008609162,s7cd1:20260912:0:96:transport_loss_uniform,7625187904522883558,s7cd1:20260912:0:96:transport_delay_uniform,10446633806958282974,s7cd1:20260912:0:96:outlier_mask_uniform,15342988349672372628,s7cd1:20260912:0:96:outlier_direction,3930640725842391197
informative,0,97,20260912,whole_base_sequence,s7cd1:20260912:0:97:truth,9376405168635016591,s7cd1:20260912:0:97:nominal_bearing_noise,4266233372341008905,s7cd1:20260912:0:97:transport_loss_uniform,1032240198296899678,s7cd1:20260912:0:97:transport_delay_uniform,4184408422314255261,s7cd1:20260912:0:97:outlier_mask_uniform,10410991837989060032,s7cd1:20260912:0:97:outlier_direction,15659000519223858309
informative,0,98,20260912,whole_base_sequence,s7cd1:20260912:0:98:truth,8734660304490046452,s7cd1:20260912:0:98:nominal_bearing_noise,6458582086822960484,s7cd1:20260912:0:98:transport_loss_uniform,15690754284104503656,s7cd1:20260912:0:98:transport_delay_uniform,7953266670845169041,s7cd1:20260912:0:98:outlier_mask_uniform,7935064520873050967,s7cd1:20260912:0:98:outlier_direction,8549941689308585297
informative,0,99,20260912,whole_base_sequence,s7cd1:20260912:0:99:truth,10399826225354825582,s7cd1:20260912:0:99:nominal_bearing_noise,14080574116271725763,s7cd1:20260912:0:99:transport_loss_uniform,3439402382914846620,s7cd1:20260912:0:99:transport_delay_uniform,9871207530876693836,s7cd1:20260912:0:99:outlier_mask_uniform,14475693957076902845,s7cd1:20260912:0:99:outlier_direction,16153545984621363456
poorly_conditioned,1,0,20260912,whole_base_sequence,s7cd1:20260912:1:0:truth,845368354851468880,s7cd1:20260912:1:0:nominal_bearing_noise,3885082388185412482,s7cd1:20260912:1:0:transport_loss_uniform,17534477873360521331,s7cd1:20260912:1:0:transport_delay_uniform,7619254580346969187,s7cd1:20260912:1:0:outlier_mask_uniform,1514714279617550115,s7cd1:20260912:1:0:outlier_direction,1431339309935602338
poorly_conditioned,1,1,20260912,whole_base_sequence,s7cd1:20260912:1:1:truth,5401983444723314959,s7cd1:20260912:1:1:nominal_bearing_noise,16463501274942608727,s7cd1:20260912:1:1:transport_loss_uniform,16757211451598790884,s7cd1:20260912:1:1:transport_delay_uniform,2929434463450241813,s7cd1:20260912:1:1:outlier_mask_uniform,18006619435827597687,s7cd1:20260912:1:1:outlier_direction,13751221142497615986
poorly_conditioned,1,2,20260912,whole_base_sequence,s7cd1:20260912:1:2:truth,13787085280403431977,s7cd1:20260912:1:2:nominal_bearing_noise,8297651000283195730,s7cd1:20260912:1:2:transport_loss_uniform,16594810019256831127,s7cd1:20260912:1:2:transport_delay_uniform,343560850966707241,s7cd1:20260912:1:2:outlier_mask_uniform,5068007562593445378,s7cd1:20260912:1:2:outlier_direction,1683888906960420118
poorly_conditioned,1,3,20260912,whole_base_sequence,s7cd1:20260912:1:3:truth,5253443887175868023,s7cd1:20260912:1:3:nominal_bearing_noise,13314473809792029870,s7cd1:20260912:1:3:transport_loss_uniform,15558147671827428189,s7cd1:20260912:1:3:transport_delay_uniform,13970192884619748946,s7cd1:20260912:1:3:outlier_mask_uniform,1080885443828315112,s7cd1:20260912:1:3:outlier_direction,4732566703430406725
poorly_conditioned,1,4,20260912,whole_base_sequence,s7cd1:20260912:1:4:truth,7100989692843591164,s7cd1:20260912:1:4:nominal_bearing_noise,18220101615767390588,s7cd1:20260912:1:4:transport_loss_uniform,17990404219886399588,s7cd1:20260912:1:4:transport_delay_uniform,9223500772504288269,s7cd1:20260912:1:4:outlier_mask_uniform,9002839270364662952,s7cd1:20260912:1:4:outlier_direction,10073226233403583765
poorly_conditioned,1,5,20260912,whole_base_sequence,s7cd1:20260912:1:5:truth,6118750621588440553,s7cd1:20260912:1:5:nominal_bearing_noise,1688381480987557823,s7cd1:20260912:1:5:transport_loss_uniform,15072366276568843735,s7cd1:20260912:1:5:transport_delay_uniform,4643669184698495707,s7cd1:20260912:1:5:outlier_mask_uniform,7704868676099389272,s7cd1:20260912:1:5:outlier_direction,12724967721682947123
poorly_conditioned,1,6,20260912,whole_base_sequence,s7cd1:20260912:1:6:truth,14344281373251278887,s7cd1:20260912:1:6:nominal_bearing_noise,13870586445783829259,s7cd1:20260912:1:6:transport_loss_uniform,11889823322673701178,s7cd1:20260912:1:6:transport_delay_uniform,5291370347369378978,s7cd1:20260912:1:6:outlier_mask_uniform,1215089147942835196,s7cd1:20260912:1:6:outlier_direction,5005616467944373575
poorly_conditioned,1,7,20260912,whole_base_sequence,s7cd1:20260912:1:7:truth,11870023645408424982,s7cd1:20260912:1:7:nominal_bearing_noise,394167624620962019,s7cd1:20260912:1:7:transport_loss_uniform,17317516537057093363,s7cd1:20260912:1:7:transport_delay_uniform,11072209024467123322,s7cd1:20260912:1:7:outlier_mask_uniform,11450446046603960399,s7cd1:20260912:1:7:outlier_direction,4070522428411499085
poorly_conditioned,1,8,20260912,whole_base_sequence,s7cd1:20260912:1:8:truth,3496997080140874746,s7cd1:20260912:1:8:nominal_bearing_noise,15553701958992203244,s7cd1:20260912:1:8:transport_loss_uniform,13398991333448853305,s7cd1:20260912:1:8:transport_delay_uniform,4487287262647861801,s7cd1:20260912:1:8:outlier_mask_uniform,10986747398633211921,s7cd1:20260912:1:8:outlier_direction,10629445504389802067
poorly_conditioned,1,9,20260912,whole_base_sequence,s7cd1:20260912:1:9:truth,8438909101122153598,s7cd1:20260912:1:9:nominal_bearing_noise,11468926100725670725,s7cd1:20260912:1:9:transport_loss_uniform,1405964917016175131,s7cd1:20260912:1:9:transport_delay_uniform,11890738707880282743,s7cd1:20260912:1:9:outlier_mask_uniform,12986634823038021024,s7cd1:20260912:1:9:outlier_direction,16702158002934090211
poorly_conditioned,1,10,20260912,whole_base_sequence,s7cd1:20260912:1:10:truth,4388489525263087619,s7cd1:20260912:1:10:nominal_bearing_noise,10755747683391440408,s7cd1:20260912:1:10:transport_loss_uniform,6388840661812198749,s7cd1:20260912:1:10:transport_delay_uniform,8469951944884149563,s7cd1:20260912:1:10:outlier_mask_uniform,4771048909622628497,s7cd1:20260912:1:10:outlier_direction,15222134968849844195
poorly_conditioned,1,11,20260912,whole_base_sequence,s7cd1:20260912:1:11:truth,16806447793004420508,s7cd1:20260912:1:11:nominal_bearing_noise,12539765722909238073,s7cd1:20260912:1:11:transport_loss_uniform,13748030481006001501,s7cd1:20260912:1:11:transport_delay_uniform,8896963566392894843,s7cd1:20260912:1:11:outlier_mask_uniform,14997924449463869686,s7cd1:20260912:1:11:outlier_direction,14337243655430306157
poorly_conditioned,1,12,20260912,whole_base_sequence,s7cd1:20260912:1:12:truth,1643230690139963925,s7cd1:20260912:1:12:nominal_bearing_noise,11807921797826431472,s7cd1:20260912:1:12:transport_loss_uniform,16912243690139747822,s7cd1:20260912:1:12:transport_delay_uniform,14458988383551986349,s7cd1:20260912:1:12:outlier_mask_uniform,1375879931915734060,s7cd1:20260912:1:12:outlier_direction,4399752708971474346
poorly_conditioned,1,13,20260912,whole_base_sequence,s7cd1:20260912:1:13:truth,2118128844312636623,s7cd1:20260912:1:13:nominal_bearing_noise,13462194169546493939,s7cd1:20260912:1:13:transport_loss_uniform,3742516490309533696,s7cd1:20260912:1:13:transport_delay_uniform,6884715567000320690,s7cd1:20260912:1:13:outlier_mask_uniform,6469589465156203550,s7cd1:20260912:1:13:outlier_direction,13354623203137656937
poorly_conditioned,1,14,20260912,whole_base_sequence,s7cd1:20260912:1:14:truth,16220674956719561828,s7cd1:20260912:1:14:nominal_bearing_noise,15851039399504970951,s7cd1:20260912:1:14:transport_loss_uniform,3917815148850351902,s7cd1:20260912:1:14:transport_delay_uniform,15290906890140311698,s7cd1:20260912:1:14:outlier_mask_uniform,3179207236201564391,s7cd1:20260912:1:14:outlier_direction,2533372162278877122
poorly_conditioned,1,15,20260912,whole_base_sequence,s7cd1:20260912:1:15:truth,17465252965022213855,s7cd1:20260912:1:15:nominal_bearing_noise,13302872316564714679,s7cd1:20260912:1:15:transport_loss_uniform,16189972844094910204,s7cd1:20260912:1:15:transport_delay_uniform,17540010568005124723,s7cd1:20260912:1:15:outlier_mask_uniform,16813475906325606207,s7cd1:20260912:1:15:outlier_direction,548821200483367102
poorly_conditioned,1,16,20260912,whole_base_sequence,s7cd1:20260912:1:16:truth,9701005588835633395,s7cd1:20260912:1:16:nominal_bearing_noise,13725787951243506027,s7cd1:20260912:1:16:transport_loss_uniform,13952574862265021804,s7cd1:20260912:1:16:transport_delay_uniform,9819417168017821370,s7cd1:20260912:1:16:outlier_mask_uniform,13417658080598653231,s7cd1:20260912:1:16:outlier_direction,13251876168449071717
poorly_conditioned,1,17,20260912,whole_base_sequence,s7cd1:20260912:1:17:truth,9615561180083562309,s7cd1:20260912:1:17:nominal_bearing_noise,7584530095032245983,s7cd1:20260912:1:17:transport_loss_uniform,605440135401958911,s7cd1:20260912:1:17:transport_delay_uniform,10554425705918419223,s7cd1:20260912:1:17:outlier_mask_uniform,16614277995261165654,s7cd1:20260912:1:17:outlier_direction,2877491894161398361
poorly_conditioned,1,18,20260912,whole_base_sequence,s7cd1:20260912:1:18:truth,3079591348199598394,s7cd1:20260912:1:18:nominal_bearing_noise,10421877023882175227,s7cd1:20260912:1:18:transport_loss_uniform,3716617247356252734,s7cd1:20260912:1:18:transport_delay_uniform,14375543907723503296,s7cd1:20260912:1:18:outlier_mask_uniform,8815629129621045251,s7cd1:20260912:1:18:outlier_direction,1261057109950359686
poorly_conditioned,1,19,20260912,whole_base_sequence,s7cd1:20260912:1:19:truth,17204240702113524118,s7cd1:20260912:1:19:nominal_bearing_noise,9019202500061686741,s7cd1:20260912:1:19:transport_loss_uniform,14970782643694720660,s7cd1:20260912:1:19:transport_delay_uniform,911049184130440430,s7cd1:20260912:1:19:outlier_mask_uniform,11384383878283321861,s7cd1:20260912:1:19:outlier_direction,6036074847567952756
poorly_conditioned,1,20,20260912,whole_base_sequence,s7cd1:20260912:1:20:truth,6936945862930740056,s7cd1:20260912:1:20:nominal_bearing_noise,13269419218309528057,s7cd1:20260912:1:20:transport_loss_uniform,17192798582429348976,s7cd1:20260912:1:20:transport_delay_uniform,1664775819984515640,s7cd1:20260912:1:20:outlier_mask_uniform,107177529314810704,s7cd1:20260912:1:20:outlier_direction,14552337933420362420
poorly_conditioned,1,21,20260912,whole_base_sequence,s7cd1:20260912:1:21:truth,2565923408211777582,s7cd1:20260912:1:21:nominal_bearing_noise,5343711657359088447,s7cd1:20260912:1:21:transport_loss_uniform,9366079896817427178,s7cd1:20260912:1:21:transport_delay_uniform,15337335836234859985,s7cd1:20260912:1:21:outlier_mask_uniform,5395918721360863837,s7cd1:20260912:1:21:outlier_direction,11524707486359541766
poorly_conditioned,1,22,20260912,whole_base_sequence,s7cd1:20260912:1:22:truth,4378542749748962532,s7cd1:20260912:1:22:nominal_bearing_noise,10476078595548765324,s7cd1:20260912:1:22:transport_loss_uniform,8303410974937452027,s7cd1:20260912:1:22:transport_delay_uniform,2207379668354670375,s7cd1:20260912:1:22:outlier_mask_uniform,12815161611146858687,s7cd1:20260912:1:22:outlier_direction,4048623884806728428
poorly_conditioned,1,23,20260912,whole_base_sequence,s7cd1:20260912:1:23:truth,9121084390842149376,s7cd1:20260912:1:23:nominal_bearing_noise,15829033132668812200,s7cd1:20260912:1:23:transport_loss_uniform,3443614334614868391,s7cd1:20260912:1:23:transport_delay_uniform,16378666914384701847,s7cd1:20260912:1:23:outlier_mask_uniform,9770342201703782878,s7cd1:20260912:1:23:outlier_direction,699022109910579295
poorly_conditioned,1,24,20260912,whole_base_sequence,s7cd1:20260912:1:24:truth,7400804330690194572,s7cd1:20260912:1:24:nominal_bearing_noise,15503830864012551638,s7cd1:20260912:1:24:transport_loss_uniform,6024890586736636444,s7cd1:20260912:1:24:transport_delay_uniform,11226558138162783031,s7cd1:20260912:1:24:outlier_mask_uniform,13277365592770014679,s7cd1:20260912:1:24:outlier_direction,7323966735073139281
poorly_conditioned,1,25,20260912,whole_base_sequence,s7cd1:20260912:1:25:truth,13244153723882338027,s7cd1:20260912:1:25:nominal_bearing_noise,9712224345038428874,s7cd1:20260912:1:25:transport_loss_uniform,9351147595769715724,s7cd1:20260912:1:25:transport_delay_uniform,363438501137709395,s7cd1:20260912:1:25:outlier_mask_uniform,10896353252815746840,s7cd1:20260912:1:25:outlier_direction,3153491292775596520
poorly_conditioned,1,26,20260912,whole_base_sequence,s7cd1:20260912:1:26:truth,4687316821054396542,s7cd1:20260912:1:26:nominal_bearing_noise,2702256883746774935,s7cd1:20260912:1:26:transport_loss_uniform,5852424253510628731,s7cd1:20260912:1:26:transport_delay_uniform,5306346567006626256,s7cd1:20260912:1:26:outlier_mask_uniform,16787801141930747743,s7cd1:20260912:1:26:outlier_direction,12727218681012148103
poorly_conditioned,1,27,20260912,whole_base_sequence,s7cd1:20260912:1:27:truth,17476317558203866647,s7cd1:20260912:1:27:nominal_bearing_noise,3317018400738513610,s7cd1:20260912:1:27:transport_loss_uniform,524270768577230535,s7cd1:20260912:1:27:transport_delay_uniform,10081942853009387493,s7cd1:20260912:1:27:outlier_mask_uniform,16581384543132160139,s7cd1:20260912:1:27:outlier_direction,17071583679194554534
poorly_conditioned,1,28,20260912,whole_base_sequence,s7cd1:20260912:1:28:truth,869739261674474767,s7cd1:20260912:1:28:nominal_bearing_noise,17968187958157695893,s7cd1:20260912:1:28:transport_loss_uniform,3498822117169967689,s7cd1:20260912:1:28:transport_delay_uniform,16944651039724543205,s7cd1:20260912:1:28:outlier_mask_uniform,11530559863777667229,s7cd1:20260912:1:28:outlier_direction,6355594905771768584
poorly_conditioned,1,29,20260912,whole_base_sequence,s7cd1:20260912:1:29:truth,10805064770432946307,s7cd1:20260912:1:29:nominal_bearing_noise,2083142215267180733,s7cd1:20260912:1:29:transport_loss_uniform,7854182408853485366,s7cd1:20260912:1:29:transport_delay_uniform,2927232784237642450,s7cd1:20260912:1:29:outlier_mask_uniform,9960100954126599577,s7cd1:20260912:1:29:outlier_direction,12569446011599637991
poorly_conditioned,1,30,20260912,whole_base_sequence,s7cd1:20260912:1:30:truth,12541084262698215741,s7cd1:20260912:1:30:nominal_bearing_noise,14889664329682119090,s7cd1:20260912:1:30:transport_loss_uniform,9837709333561500330,s7cd1:20260912:1:30:transport_delay_uniform,13298999131743386890,s7cd1:20260912:1:30:outlier_mask_uniform,3948284297817894623,s7cd1:20260912:1:30:outlier_direction,14887417373833168198
poorly_conditioned,1,31,20260912,whole_base_sequence,s7cd1:20260912:1:31:truth,14056055711781635847,s7cd1:20260912:1:31:nominal_bearing_noise,15849715157582011732,s7cd1:20260912:1:31:transport_loss_uniform,6252721266494453326,s7cd1:20260912:1:31:transport_delay_uniform,13478266831779199757,s7cd1:20260912:1:31:outlier_mask_uniform,1130576614863685282,s7cd1:20260912:1:31:outlier_direction,2643010885451481196
poorly_conditioned,1,32,20260912,whole_base_sequence,s7cd1:20260912:1:32:truth,14237867799765860459,s7cd1:20260912:1:32:nominal_bearing_noise,444097108222060436,s7cd1:20260912:1:32:transport_loss_uniform,5520370879719439250,s7cd1:20260912:1:32:transport_delay_uniform,10821918656612433254,s7cd1:20260912:1:32:outlier_mask_uniform,15533663008696293435,s7cd1:20260912:1:32:outlier_direction,2721711561055162840
